ticker,sector,market_cap,book_value,price_to_book,roe,trailing_pe,forward_pe,dividend_yield,beta,avg_volume,current_price,volatility_60d,momentum_60d,avg_volume_60d
COMP,Real Estate,7052213760.0,1.384,9.046244,-0.09359,,31.06854,,2.535,16847885,12.52,0.47973055341958626,0.6238651615847124,16856393.548387095
CFR,Financials,8812363776.0,67.638,2.0376122,0.15517001,13.893146,13.245582,2.9,0.624,499700,137.82,0.22411617752984522,0.12826612582875763,499643.5483870968
AWI,Industrials,7948285952.0,20.596,8.921149,0.38028,26.399426,21.777187,0.69,1.318,393626,183.74,0.21943806278796069,-0.0334201562041081,392174.1935483871
CTRE,Real Estate,8338034176.0,17.931,2.082427,0.08071,27.255474,22.359282,3.61,0.772,1831239,37.34,0.1700764620841057,0.08749842932251273,1827758.064516129
WYNN,Consumer Discretionary,11172277248.0,-3.594,-29.897049,,24.146069,18.463785,0.92,1.078,1441727,107.45,0.31755761041588937,-0.09510914348860167,1445945.1612903227
CUBE,Real Estate,8603025408.0,12.2,3.0762296,0.12413,24.212904,26.216888,5.64,1.12,2158193,37.53,0.1950652289864556,0.011149271145176609,2195769.35483871
TAP,Consumer Staples,9500189696.0,52.243,0.91954905,-0.17295,,8.701796,3.95,0.451,3398270,48.04,0.269522159347152,0.11026163895287988,3378803.2258064514
DINO,Energy,9726318592.0,51.265,1.0141423,0.04185,24.294392,10.395402,3.9,0.829,2544357,51.99,0.3005849219441384,0.016610847878429702,2565408.064516129
EMN,Materials,7907318272.0,50.614,1.3695816,0.08123,16.907318,10.000793,4.85,1.242,2215000,69.32,0.3464579471813485,0.1798699948693463,2237019.35483871
JBTM,Industrials,8175616512.0,85.064,1.8493134,-0.036530003,,20.354979,0.25,1.002,493129,157.31,0.39853524091644305,0.2483094281648639,494754.8387096774
XP,Financials,10122426368.0,8.655603,2.2540312,0.22513,10.779006,9.586946,0.92,1.196,7118129,19.51,0.43802047553319107,0.08158125997441767,7077125.806451613
HSIC,Health Care,9153339392.0,28.347,2.6627157,0.08347999,23.810726,14.284526,,0.884,1349157,75.48,0.31365534894488206,0.19430383616696334,1360712.9032258065
SANM,Information Technology,7737247744.0,45.552,3.1102915,0.09725001,33.733334,11.696205,,1.049,803945,141.68,0.7978832734868962,0.03378321430810116,800180.6451612903
MP,Materials,10415835136.0,11.087,5.3008027,-0.06834,,93.50538,,1.626,9390545,58.77,0.7892617294896059,-0.06847360412705616,9462987.096774194
ATR,Materials,8231770624.0,42.221,2.9594276,0.15621,19.896496,22.31748,1.5,0.484,542080,124.95,0.1921604030924639,0.07706227607438088,577824.1935483871
MTCH,Communication,7495379456.0,-0.937,-33.244396,,14.488371,8.213579,2.45,1.334,3626568,31.15,0.2313844570636355,-0.031125409551887917,3645248.3870967743
OMF,Financials,7790763008.0,28.535,2.2968285,0.21409,11.203419,8.267392,6.35,1.293,1181070,65.54,0.28389595012281466,0.12693755013718655,1189838.7096774194
FLR,Industrials,7467276800.0,32.177,1.4354974,0.88901,2.3723679,19.787771,,1.354,2995032,46.19,0.38086341586071576,-0.052901410843517405,2983738.709677419
WING,Consumer Discretionary,7411801600.0,-25.286,-10.497113,,43.089287,55.66005,0.45,1.766,788111,265.43,0.5094902494051973,0.22687965883937444,798280.6451612903
PRAX,Health Care,8710011904.0,16.229,19.34808,-0.75198996,,-24.36199,,2.881,803121,314.0,0.9855908927327421,0.5797947709703757,796225.8064516129
CLF,Materials,7839174656.0,11.049,1.2453616,-0.25277,,67.78326,,1.918,16378444,13.76,0.5537259846235177,0.10699918672988695,16781446.774193548
ADC,Real Estate,8326819840.0,50.009,1.4443401,0.03477,41.994186,37.20799,4.37,0.548,1187583,72.23,0.1307586523802359,2.851920673618835e-06,1185225.8064516129
AHR,Real Estate,8737670144.0,15.659,2.9957213,0.011030001,390.9167,66.07043,2.12,,2519691,46.91,0.22594097664294227,0.040532817652032316,2508835.4838709678
BRX,Real Estate,8200419328.0,9.679,2.767848,0.113809995,24.354546,27.19576,4.66,1.083,2716972,26.79,0.1689452409249706,0.03637864449968409,2715454.8387096776
AXS,Financials,8065991680.0,78.322,1.3173821,0.16213,8.354655,7.144781,1.71,0.65,644808,103.18,0.19261053615034437,0.10164420532601115,651632.2580645161
R,Industrials,7802433024.0,76.629,2.496183,0.16358,16.237692,13.077392,1.79,0.956,348386,191.28,0.2720392029538766,0.1363614607676591,350898.3870967742
INGR,Consumer Staples,7579762688.0,66.531,1.7751124,0.16160999,11.681503,10.38239,2.8,0.711,672263,118.1,0.19577978323543613,0.03097554900189947,670148.3870967742
WTS,Industrials,9982862336.0,58.661,5.102368,0.17812,30.667007,26.530317,0.7,1.234,174272,299.31,0.2531404018849003,0.10005585639746428,173656.4516129032
LAD,Consumer Discretionary,7843429888.0,277.406,1.1659445,0.13515,9.451782,8.511158,0.67,1.179,263834,323.44,0.30646970194908046,0.03175525830041881,264470.96774193546
BEN,Financials,13862723584.0,23.184,1.1482056,,24.648148,9.419742,4.96,,4705632,26.62,0.2483107776628174,0.19351012827593128,4715772.580645162
PRIM,Industrials,8010296320.0,30.129,4.9205084,0.18563999,30.193483,25.390404,0.21,1.367,998639,148.25,0.49740975092149636,0.048229592821507516,995693.5483870967
RBRK,Information Technology,11197920256.0,-2.62,-21.354963,,,728.99023,,,3471870,55.95,0.6636190367725106,-0.25667592323330657,3458604.8387096776
PLNT,Consumer Discretionary,7668622848.0,-2.347,-38.789948,,37.619835,25.884521,,1.277,1625509,91.04,0.373527652393429,0.003859283986095585,1619006.4516129033
AXTA,Materials,7164072448.0,10.684,3.1430178,0.21327999,16.300972,12.5866785,,1.296,3946611,33.58,0.253587289119449,0.1794872722495373,3933887.0967741935
SSD,Industrials,7357106176.0,48.431,3.6501415,0.17823,21.690798,20.508121,0.65,1.367,271514,176.78,0.2551357126678686,0.003388522880302558,272437.0967741936
ORA,Utilities,7594077184.0,41.292,3.0257678,0.052750003,58.933968,49.75747,0.37,0.712,588749,124.94,0.26058224156440174,0.17587871718843817,588291.9354838709
AXSM,Health Care,9288528896.0,1.466,125.68213,-2.7550101,,486.31454,,0.433,656947,184.25,0.5526349239017817,0.3649158641550725,654548.3870967742
QBTS,Information Technology,7906046976.0,1.938,10.949432,-1.22029,,-97.56322,,1.557,36124744,21.22,1.0901258382904924,-0.4274150424439095,36152516.12903226
NFG,Utilities,7958462976.0,37.761,2.2178967,0.20665,11.6806135,10.221979,2.56,0.616,690045,83.75,0.17237710116399482,0.06837306125698461,696224.1935483871
MUSA,Consumer Discretionary,8151213568.0,29.144,14.497324,0.68483,17.759983,16.463871,0.51,0.395,259427,422.51,0.24869344292497508,0.18158342909739678,266030.6451612903
LFUS,Information Technology,8062170624.0,97.396,3.324161,-0.02963,,21.5984,0.93,1.427,218478,323.76,0.34518376378231713,0.33482069387231284,219404.83870967742
JXN,Financials,8282951168.0,141.893,0.83809626,0.057550002,16.49376,4.906615,2.71,1.452,520134,118.92,0.2735621246720809,0.1891610603260132,522125.8064516129
NNN,Real Estate,7913999872.0,23.279,1.7900254,0.08914,20.130434,20.626465,5.74,0.852,1459355,41.67,0.16577583174268865,0.04489737353736656,1469708.064516129
SITM,Information Technology,9477399552.0,42.274,8.58944,-0.07877,,84.25608,,2.488,341495,363.11,0.745261736605217,0.25365960153089406,341519.3548387097
TPG,Financials,22582278144.0,7.483,7.8725114,0.09169,589.1,19.662228,3.36,1.494,1823967,58.91,0.3481438444591094,0.07870050802551787,1837906.4516129033
FR,Real Estate,7921372672.0,20.022,2.8983119,0.09081,32.418995,33.47331,3.06,1.15,917831,58.03,0.16070199292207127,0.057843437500086914,919266.1290322581
VOYA,Financials,7391388160.0,51.985,1.4746562,0.10318,13.081912,7.632486,2.38,0.895,831613,76.66,0.24448264642312412,0.03642631079875236,827537.0967741936
HXL,Industrials,6592162304.0,16.522,5.012105,0.07874,60.445255,25.132704,0.83,1.072,1197006,82.81,0.2834137395457364,0.1625718609562996,1191135.4838709678
NOV,Energy,6814542848.0,17.612,1.0419033,0.06033,18.72449,15.714384,1.61,0.951,4157237,18.35,0.38370119747901243,0.262659076989749,4166464.5161290322
DAR,Consumer Staples,7222776320.0,29.641,1.5404338,0.024519999,68.149254,18.926033,,1.253,2189526,45.66,0.34490520754854803,0.42464901511179565,2183212.9032258065
CYTK,Health Care,7725920768.0,-4.262,-14.826372,,,-10.6291,,0.558,1917777,63.19,0.4156397978758118,-0.006290321197029103,1926041.935483871
EAT,Consumer Discretionary,6868758016.0,8.72,18.087156,1.778,15.9313135,12.820565,,1.345,1419752,157.72,0.45337581077584727,0.4515000543452159,1421624.1935483871
AVTR,Health Care,7445417984.0,8.169,1.336761,-0.014780001,,11.999604,,0.925,10398606,10.92,0.35589189412028116,-0.07614210167233493,10536324.193548387
HQY,Health Care,7408343040.0,24.926,3.4369733,0.09009,39.298164,18.762304,,0.203,940486,85.67,0.3643275405311324,-0.09420600010163926,935011.2903225806
G,Industrials,7685310464.0,14.759,2.9880073,0.22323999,14.411764,11.160177,1.52,0.755,1801344,44.1,0.3774985650958005,0.15596321652060818,1812537.0967741935
KEX,Industrials,6565428224.0,61.405,1.9161307,0.10583,19.320198,14.424333,,0.884,776011,117.66,0.2493194639673329,0.13703130890192083,798874.1935483871
MIDD,Industrials,7458926592.0,58.324,2.5233178,-0.06197,,15.62044,,1.391,812490,147.17,0.35054190294185467,0.18465744338830348,809387.0967741936
HRL,Consumer Staples,13538140160.0,14.363,1.7134304,0.06002,27.96591,15.81335,4.79,0.324,4987226,24.61,0.22067801321866196,0.15444052027596578,5036325.806451613
EXP,Materials,6534938624.0,47.334,4.305784,0.28773,15.40514,16.174112,0.49,1.366,461904,203.81,0.32218470694403706,-0.03902149624922535,463679.03225806454
ARW,Information Technology,6824739840.0,124.259,1.0662407,0.07609,14.655974,11.211339,,1.033,533550,132.49,0.2755385274862841,0.1877185286287293,560687.0967741936
FND,Consumer Discretionary,7107594240.0,21.923,3.0087123,0.09693,34.176167,31.176443,,1.734,2567460,65.96,0.44247848392562666,0.05569781638496751,2612837.0967741935
SMTC,Information Technology,7380069376.0,6.128,13.014034,0.13411,142.41072,36.67459,,2.014,1594691,79.75,0.5447332886087636,0.1752136646434792,1603480.6451612904
IDA,Utilities,7176665088.0,64.411,2.0616043,0.094110005,22.777014,20.809109,2.63,0.608,429383,132.79,0.14500210882197384,0.03625815489064821,431362.9032258064
ENS,Industrials,6751165952.0,50.094,3.5970376,0.18187,21.683514,15.37195,0.57,1.107,467790,180.19,0.2806973406118933,0.43075495081743953,469750.0
PAYC,Industrials,7580575744.0,31.718,4.2483764,0.28557,16.697647,13.413793,1.12,0.824,882914,134.75,0.34029250668221395,-0.278088727559052,878514.5161290322
AGCO,Industrials,8463058944.0,60.18,1.8845131,0.0673,22.727457,18.915003,1.01,1.168,709696,113.41,0.2883149319566138,0.10237357508776612,720182.2580645161
CRUS,Information Technology,6690636288.0,40.034,3.2557325,0.19118999,18.540539,17.13744,,1.084,530632,130.34,0.2980264521242531,-0.017414230417503007,533704.8387096775
KMX,Consumer Discretionary,6540478464.0,42.391,1.0506948,0.07459,14.946309,17.383024,,1.293,4652506,44.54,0.6425314394998445,0.06275354516083675,4698474.193548387
SFM,Consumer Staples,6929762816.0,14.721,4.8169284,0.36965,13.7422495,12.291197,,0.732,2530245,70.91,0.3663274789089384,-0.10195029781790232,2598493.5483870967
H,Consumer Discretionary,14930988032.0,36.563,4.2767277,-0.022909999,,44.938812,0.38,1.294,841134,156.37,0.33916840724268055,0.1390592121913854,850458.0645161291
STAG,Real Estate,7155010560.0,18.342,2.0450332,0.0717,28.633587,42.625,4.16,1.063,1349150,37.51,0.1330425987852897,-0.01347789183896242,1350091.935483871
VFC,Consumer Discretionary,7664848896.0,4.563,4.293228,0.12927,34.368423,18.769583,1.84,1.685,6435836,19.59,0.4930327806199654,0.4022447543826284,6453467.741935484
CBSH,Financials,7756879360.0,27.582,1.908491,0.1597,13.029703,11.959749,2.09,0.604,1166548,52.64,0.21385575648459948,0.05552747038991068,1179528.2258064516
KRYS,Health Care,8097267200.0,39.259,7.112764,0.19658001,41.802395,33.258694,,0.46,310022,279.24,0.33921363933126947,0.4138018226956628,314619.3548387097
BROS,Consumer Discretionary,8952030208.0,5.168,10.524381,0.11682,118.23913,61.46596,,2.555,3839057,54.39,0.4274242573088635,-0.0207058247555304,3827398.3870967743
FCFS,Financials,7564158976.0,49.84,3.420947,0.14754,24.638727,16.809076,0.99,0.523,244139,170.5,0.25911060596910457,0.07857685887934229,246058.06451612903
MAT,Consumer Discretionary,6730757632.0,7.273,2.8722672,0.189,15.825756,11.911753,,0.69,3466786,20.89,0.3234367609627904,0.13656149855760646,3491175.806451613
ACI,Consumer Staples,9145969664.0,4.868,3.4202957,0.29655,10.741936,7.2406096,3.62,0.308,9058654,16.65,0.2393153120406772,-0.050500142652390334,9109646.774193548
AL,Industrials,7223373824.0,74.631,0.86599404,0.12741,7.4889913,8.791068,1.36,1.163,1693244,64.63,0.020724199232520325,0.015545263256829145,1705791.935483871
WFRD,Energy,6758237184.0,21.757,4.324126,0.30243,17.043478,18.222916,1.17,0.825,954462,94.08,0.40886875433821324,0.2810960412651744,959016.1290322581
VNOM,Energy,13811546112.0,27.295,1.5511999,0.0438,17.281631,28.435192,4.95,0.443,1855527,42.34,0.288986640290813,0.1448574912909597,1845343.5483870967
OLLI,Consumer Discretionary,6765593088.0,29.86,3.6942396,0.12964,29.653225,24.644386,,0.48,1168514,110.31,0.3265013789003539,-0.08691333674522606,1164758.064516129
MGM,Consumer Discretionary,9173405696.0,9.83,3.4120042,0.10293,167.7,15.509325,,1.461,4366701,33.54,0.303672144111973,0.04714337164466209,4444869.354838709
FSS,Industrials,6572798976.0,21.738,4.9723983,0.19084999,28.29581,23.396103,0.52,1.348,455304,108.09,0.22153914719054052,-0.08305009482058456,465550.0
LNC,Financials,7903364096.0,49.842,0.8348381,0.2168,3.611979,5.179793,4.32,1.321,1588431,41.61,0.2671163104633648,0.001003222940878512,1600477.4193548388
ZWS,Industrials,7725846528.0,9.503,4.852152,0.11756,42.694443,27.832775,0.82,0.824,851398,46.11,0.18412628017738594,-0.018852302995645553,851582.2580645161
ESAB,Industrials,7352098304.0,34.854,3.4744935,0.13926,26.792036,20.378696,0.33,1.202,419550,121.1,0.2741295054628257,0.03755368811628945,419766.12903225806
LYFT,Industrials,6856668672.0,1.427,11.822004,0.24525,48.200005,11.30826,,1.949,14574890,16.87,0.4963851375608413,-0.17546424271170913,14630741.935483871
RITM,Financials,6062911488.0,12.825,0.85302144,0.110369995,7.49315,4.8522587,9.14,1.22,7095957,10.94,0.25944015677711607,0.02030738311300717,7118274.193548387
FBIN,Industrials,6499485184.0,19.802,2.732047,0.13718,20.648855,13.259934,1.89,1.488,1711127,54.1,0.3776385329142527,0.07097870697693809,1731143.5483870967
GXO,Industrials,6479175680.0,25.811,2.192476,0.030350002,76.47297,18.854094,,1.715,1104881,56.59,0.2886599569455062,0.0067603820370849554,1119124.1935483871
CWST,Industrials,6405205504.0,24.686,4.0865264,0.00985,438.60867,77.42846,,0.801,901070,100.88,0.23406102805549178,0.13898608559341685,903029.0322580645
LW,Consumer Staples,6400459264.0,12.633,3.635716,0.23164,16.641304,15.152065,3.31,0.442,2581329,45.93,0.5879977918325326,-0.24975022360548627,2584404.8387096776
CWAN,Information Technology,7170272768.0,6.874,3.5045097,0.3198,15.442308,34.685326,,0.66,11746240,24.09,0.43395130975521695,0.3085279930610221,11626625.806451613
CGNX,Information Technology,6492748800.0,8.891,4.3572154,0.07206,59.600006,34.27136,0.88,1.519,1726934,38.74,0.3501383931714862,-0.06193663319657594,1747077.4193548388
QRVO,Information Technology,7241240576.0,39.916,1.9568594,0.09624,21.517906,11.569178,,1.359,1332054,78.11,0.33092890573833783,-0.177096480013349,1356562.9032258065
PCVX,Health Care,7012648448.0,22.248,2.407857,-0.20829001,,-8.614853,,1.342,1391432,53.57,0.5025392696233474,0.18308306402423624,1391490.322580645
IBP,Consumer Discretionary,7772679680.0,25.169,11.448211,0.36659,31.559694,26.254288,1.09,1.924,306436,288.14,0.421133217167422,0.162356802419809,308306.4516129032
GKOS,Health Care,6856559104.0,13.41,8.902311,-0.12185001,,-379.15265,,0.671,892168,119.38,0.4366888879718396,0.3555126338944885,904140.3225806452
FAF,Financials,6438042112.0,52.023,1.2144629,0.092889994,13.764706,10.457875,3.42,1.282,752626,63.18,0.23956165893329512,0.01940281971709279,759706.4516129033
ESI,Materials,7042198016.0,10.966,2.653657,0.09353,30.0,16.825478,1.07,1.282,2277291,29.1,0.353902597483432,0.09244367125057562,2283725.806451613
SITE,Industrials,6403689984.0,38.072,3.7702248,0.085360005,46.303226,31.660744,,1.587,606777,143.54,0.3153821437861718,0.1061107232820988,607790.3225806452
ALK,Industrials,5895701504.0,35.644,1.4260465,0.023559999,64.341774,6.024911,,1.223,3507649,50.83,0.43030922611465044,0.2180685930659534,3500916.129032258
ESTC,Information Technology,7006541824.0,8.421,7.829237,-0.12842,,23.55484,,0.925,1722518,65.93,0.4979338220049001,-0.2610401322223138,1716172.5806451612
LEA,Consumer Discretionary,6229901824.0,97.679,1.1987222,0.105620004,14.709799,8.30558,2.55,1.312,610763,117.09,0.30571858585990863,0.12701845362536446,618240.3225806452
PCOR,Information Technology,8782492672.0,8.135,6.944069,-0.099989995,,32.1567,,0.905,1458442,56.49,0.4170422676314902,-0.23476020167976908,1455106.4516129033
GBCI,Financials,6586966528.0,32.421,1.5631843,0.06427,24.965517,13.923077,2.64,0.75,892904,50.68,0.3011397149742604,0.250242605519285,903280.6451612903
MSA,Industrials,6935787008.0,33.174,5.340025,0.2335,25.127659,20.555025,1.19,0.962,240175,177.15,0.22311274217027743,0.1318948767328989,242388.70967741936
TIGO,Communication,10197196800.0,20.008,3.0502799,0.32683998,9.55086,16.155546,4.82,0.93,980690,61.03,0.40083629555581474,0.31474888310861826,975627.4193548387
CART,Consumer Staples,9789366272.0,13.024,2.853194,0.15326999,20.417582,9.478358,,0.978,5469101,37.16,0.3775026045855761,0.008138883127861263,5512759.677419355
GAP,Consumer Discretionary,10406369280.0,9.804,2.8539371,0.25096,12.491071,12.040986,2.38,2.292,8547318,27.98,0.4206130664741515,0.23202276326215765,8607135.483870968
CHDN,Consumer Discretionary,6897427968.0,14.827,6.633844,0.37037,17.883636,14.339279,0.45,0.678,698257,98.36,0.22647909104099948,-0.004618723316994089,698982.2580645161
NXST,Communication,6440676864.0,75.386,2.817234,0.21348,13.265459,8.396787,3.5,0.829,310600,212.38,0.2820698817291492,0.09552382645014368,310488.70967741933
PB,Financials,6731436544.0,81.843,0.8431998,0.072119996,12.064686,9.56355,3.42,0.688,989250,69.01,0.2677032145983655,0.057174981314467965,995111.2903225806
CHE,Health Care,6224154112.0,76.312,5.5972853,0.24114001,22.732304,16.809917,0.51,0.441,147495,427.14,0.1980617398470756,-0.008279099888970576,149972.5806451613
CHWY,Consumer Discretionary,12080608256.0,1.132,25.71555,0.59593,61.936172,18.69465,,1.562,7602372,29.11,0.3455334297424511,-0.13671412940285288,7601119.354838709
MTG,Financials,6205679616.0,22.872,1.176985,0.14402,8.683871,8.566428,2.22,0.84,1825000,26.92,0.24721950437106047,-0.012960346258222954,1838462.9032258065
CHRD,Energy,5739552256.0,141.984,0.7059951,0.02025,33.864864,20.284763,5.19,0.791,731785,100.24,0.339300046151356,0.1207578837894121,731587.0967741936
