,R2
2023-09-28,0.4220197946921531
2023-09-29,0.46964781506385767
2023-10-02,0.6764385385931129
2023-10-03,0.7306167932033354
2023-10-04,0.5928686215051934
2023-10-05,0.32478934114077185
2023-10-06,0.5661239706953209
2023-10-09,0.44733833395666
2023-10-10,0.49493484085643535
2023-10-11,0.39117960642673977
2023-10-12,0.5465412969146914
2023-10-13,0.6183906871898336
2023-10-16,0.6146820858706135
2023-10-17,0.30805050465836115
2023-10-18,0.755602778286243
2023-10-19,0.4535133483742624
2023-10-20,0.5742811905504556
2023-10-23,0.400891052246365
2023-10-24,0.39257769105966256
2023-10-25,0.695687965158283
2023-10-26,0.30663071489275295
2023-10-27,0.3916769854108023
2023-10-30,0.4281775225079433
2023-10-31,0.3132818502653293
2023-11-01,0.29416489722359185
2023-11-02,0.6175690813206653
2023-11-03,0.5961315466941539
2023-11-06,0.3661844821819936
2023-11-07,0.3132126311572443
2023-11-08,0.21713165307350346
2023-11-09,0.49696072458114915
2023-11-10,0.587220654381511
2023-11-13,0.32597128010747356
2023-11-14,0.7818923047840001
2023-11-15,0.4346034276053684
2023-11-16,0.45564003766249095
2023-11-17,0.38888913851784146
2023-11-20,0.47990518416697703
2023-11-21,0.31975575902705644
2023-11-22,0.2854865818929889
2023-11-24,0.34596105672797106
2023-11-27,0.22775061184684775
2023-11-28,0.3341707681396877
2023-11-29,0.2954967041973071
2023-11-30,0.456737571705764
2023-12-01,0.6868869543652543
2023-12-04,0.29544038823803676
2023-12-05,0.4913803602458412
2023-12-06,0.3250839911882404
2023-12-07,0.4657177731676707
2023-12-08,0.3173070170365485
2023-12-11,0.4050013383147083
2023-12-12,0.2454231813878076
2023-12-13,0.7150714988919827
2023-12-14,0.6863514730557394
2023-12-15,0.38977231979000004
2023-12-18,0.23758742309925918
2023-12-19,0.5502492841741746
2023-12-20,0.7435594854622274
2023-12-21,0.6418589038439162
2023-12-22,0.18833646517745606
2023-12-26,0.4884938431339493
2023-12-27,0.24187591784813445
2023-12-28,0.42806888591874903
2023-12-29,0.44949944349830295
2024-01-02,0.6269256956784739
2024-01-03,0.7515353059968207
2024-01-04,0.35276062560327714
2024-01-05,0.2360857632275115
2024-01-08,0.6743578175818974
2024-01-09,0.27343340013698425
2024-01-10,0.3412448081791124
2024-01-11,0.38941377941030786
2024-01-12,0.4140654433768536
2024-01-16,0.42696279948546634
2024-01-17,0.5552678816215914
2024-01-18,0.5138277443164343
2024-01-19,0.6004171666861273
2024-01-22,0.28633130051741007
2024-01-23,0.24507053846650984
2024-01-24,0.3546504125238401
2024-01-25,0.3852778934624359
2024-01-26,0.30839748417844104
2024-01-29,0.5727325645623638
2024-01-30,0.2714044707341686
2024-01-31,0.5600096820726974
2024-02-01,0.4796444664895505
2024-02-02,0.34429778325641724
2024-02-05,0.38617188947711634
2024-02-06,0.2455625185759075
2024-02-07,0.3151960586905648
2024-02-08,0.15821993902219988
2024-02-09,0.29030018234009036
2024-02-12,0.4408244316873333
2024-02-13,0.6616679152055183
2024-02-14,0.4798818186721273
2024-02-15,0.39547933979367544
2024-02-16,0.24472770482614203
2024-02-20,0.36806853706741105
2024-02-21,0.330462535244763
2024-02-22,0.6766402122138659
2024-02-23,0.15833530695694287
2024-02-26,0.321639000673529
2024-02-27,0.28474181392514886
2024-02-28,0.20227446703538532
2024-02-29,0.36219389633315924
2024-03-01,0.4876096935743067
2024-03-04,0.29999347485370464
2024-03-05,0.4764976872278319
2024-03-06,0.2926918566281178
2024-03-07,0.4708573239272619
2024-03-08,0.489385909536452
2024-03-11,0.4231987909885093
2024-03-12,0.4710706454676761
2024-03-13,0.27198771322944726
2024-03-14,0.5081528235615121
2024-03-15,0.27856062174494944
2024-03-18,0.34274860435363574
2024-03-19,0.3669827344781228
2024-03-20,0.5391259637093806
2024-03-21,0.36012912758848903
2024-03-22,0.42704200541257353
2024-03-25,0.2571478583115935
2024-03-26,0.20982841364114535
2024-03-27,0.6381742332137625
2024-03-28,0.2660944133878502
2024-04-01,0.3455215721953159
2024-04-02,0.4907901040336433
2024-04-03,0.21195134999977283
2024-04-04,0.5076036527121821
2024-04-05,0.554766135864041
2024-04-08,0.310115980135238
2024-04-09,0.47848106322977746
2024-04-10,0.7659135444296143
2024-04-11,0.4418694214388429
2024-04-12,0.7109248795432239
2024-04-15,0.6666622608829348
2024-04-16,0.35965881959323154
2024-04-17,0.43417724223181764
2024-04-18,0.25387749495698764
2024-04-19,0.6612210144460711
2024-04-22,0.5265125544195031
2024-04-23,0.5078821561272228
2024-04-24,0.25492544533024464
2024-04-25,0.2809898440756753
2024-04-26,0.3867923240133483
2024-04-29,0.46709467707520713
2024-04-30,0.5797734584957708
2024-05-01,0.2531801145775716
2024-05-02,0.2800296112322821
2024-05-03,0.33052048883554996
2024-05-06,0.5498829352481044
2024-05-07,0.21351520066854046
2024-05-08,0.1392241059727436
2024-05-09,0.3065395356160763
2024-05-10,0.18297535495138473
2024-05-13,0.30656894846924776
2024-05-14,0.3547705727564693
2024-05-15,0.5625017173650897
2024-05-16,0.3429193130148559
2024-05-17,0.19168982208702534
2024-05-20,0.39924473053988296
2024-05-21,0.24540566844869127
2024-05-22,0.29408919353633967
2024-05-23,0.6164610328081745
2024-05-24,0.3613599396107733
2024-05-28,0.46467665564367977
2024-05-29,0.48391455799666305
2024-05-30,0.3972577481113948
2024-05-31,0.49001224473444094
2024-06-03,0.30357636569545565
2024-06-04,0.3382642178716254
2024-06-05,0.6357411623426653
2024-06-06,0.1776980590403372
2024-06-07,0.2204067782735909
2024-06-10,0.2368236069882469
2024-06-11,0.2821880846612578
2024-06-12,0.47466121858487453
2024-06-13,0.2407009171793547
2024-06-14,0.353077448209801
2024-06-17,0.41641675269078826
2024-06-18,0.26175546944497363
2024-06-20,0.3543580443324894
2024-06-21,0.331818695891106
2024-06-24,0.5041436988949738
2024-06-25,0.53773914769521
2024-06-26,0.2214508955377954
2024-06-27,0.20447530308887862
2024-06-28,0.2563828822817712
2024-07-01,0.469446623017615
2024-07-02,0.47214841582222955
2024-07-03,0.4722787613376468
2024-07-05,0.4281308966322662
2024-07-08,0.2765390544693118
2024-07-09,0.30694835738223714
2024-07-10,0.48217123614662105
2024-07-11,0.6653152752523417
2024-07-12,0.4501427205071147
2024-07-15,0.3216808260484437
2024-07-16,0.6175683132854533
2024-07-17,0.7681443109451116
2024-07-18,0.4419412124246612
2024-07-19,0.4096071189861089
2024-07-22,0.5639760466039996
2024-07-23,0.2378920837520434
2024-07-24,0.8120967873186037
2024-07-25,0.23416843401289644
2024-07-26,0.3493535056352993
2024-07-29,0.2600835487657971
2024-07-30,0.4546119216666309
2024-07-31,0.6503345120901991
2024-08-01,0.6500710343007706
2024-08-02,0.6880673798549217
2024-08-05,0.7934868328227476
2024-08-06,0.45916922178566366
2024-08-07,0.3195392572267691
2024-08-08,0.7329855140142101
2024-08-09,0.28625509938883353
2024-08-12,0.4137041308988122
2024-08-13,0.6298185333613265
2024-08-14,0.37262715629323595
2024-08-15,0.7670131708601655
2024-08-16,0.2198605487725126
2024-08-19,0.5367391871142404
2024-08-20,0.4288101805179113
2024-08-21,0.3830465376245623
2024-08-22,0.634424337202599
2024-08-23,0.6415291502620222
2024-08-26,0.5228698075623905
2024-08-27,0.28817764798628276
2024-08-28,0.4285864475747889
2024-08-29,0.24881175353203033
2024-08-30,0.5797025228494597
2024-09-03,0.8339616919256244
2024-09-04,0.1692390972001958
2024-09-05,0.30680931563969027
2024-09-06,0.699357138257978
2024-09-09,0.5037854413964644
2024-09-10,0.29528053937790033
2024-09-11,0.6100410104622931
2024-09-12,0.4114768843856338
2024-09-13,0.44228758282848923
2024-09-16,0.4025309841737501
2024-09-17,0.40873314072437306
2024-09-18,0.20805871767117445
2024-09-19,0.7369791061280365
2024-09-20,0.263193833452642
2024-09-23,0.3249200973803462
2024-09-24,0.2895388227080504
2024-09-25,0.4302621351864492
2024-09-26,0.5115591222525491
2024-09-27,0.43885328235274745
2024-09-30,0.35505030516175484
2024-10-01,0.5536987643715798
2024-10-02,0.3411515420250858
2024-10-03,0.48493073385637264
2024-10-04,0.570516487763233
2024-10-07,0.4631164914000334
2024-10-08,0.49579212929773353
2024-10-09,0.4408712036822766
2024-10-10,0.2436944928209992
2024-10-11,0.561490955717608
2024-10-14,0.3802965537169949
2024-10-15,0.5472459484283488
2024-10-16,0.32723045594779043
2024-10-17,0.16692005975138224
2024-10-18,0.1496313486900488
2024-10-21,0.5045349394061602
2024-10-22,0.2415260584743283
2024-10-23,0.42416642207270117
2024-10-24,0.3305710435863881
2024-10-25,0.22919705567097204
2024-10-28,0.3665635520438262
2024-10-29,0.32630548452663233
2024-10-30,0.2129379365547528
2024-10-31,0.456471408359165
2024-11-01,0.25582320967021743
2024-11-04,0.2512300893243149
2024-11-05,0.445144937214928
2024-11-06,0.702856252827203
2024-11-07,0.2804525634911814
2024-11-08,0.2780054818366058
2024-11-11,0.39209554708122674
2024-11-12,0.3796117635781012
2024-11-13,0.2283814516681828
2024-11-14,0.3599362745495017
2024-11-15,0.51377109652801
2024-11-18,0.27152046621296777
2024-11-19,0.3946287452842342
2024-11-20,0.15473800072419241
2024-11-21,0.4519502986815275
2024-11-22,0.42076527053105783
2024-11-25,0.5281975871049037
2024-11-26,0.3750472062755502
2024-11-27,0.34862170746298504
2024-11-29,0.39260191490025376
2024-12-02,0.4289503558175174
2024-12-03,0.33307798596619453
2024-12-04,0.428106479424589
2024-12-05,0.28272987532221594
2024-12-06,0.39383273326378077
2024-12-09,0.48270226991211973
2024-12-10,0.4522428536598456
2024-12-11,0.48504391705929095
2024-12-12,0.1776039857557863
2024-12-13,0.1807143781797027
2024-12-16,0.376515404538724
2024-12-17,0.41046891847488776
2024-12-18,0.8918099904737551
2024-12-19,0.19845509243900228
2024-12-20,0.5966376511158868
2024-12-23,0.5251891606972268
2024-12-24,0.7600693106951419
2024-12-26,0.2000307423311828
2024-12-27,0.8168717000663852
2024-12-30,0.6094059482946406
2024-12-31,0.6178556625062075
2025-01-02,0.45677038450332563
2025-01-03,0.5536297258678682
2025-01-06,0.45183142892298334
2025-01-07,0.564982337052579
2025-01-08,0.2997743390850435
2025-01-10,0.5798507975742886
2025-01-13,0.3758681243013692
2025-01-14,0.438964031812317
2025-01-15,0.693701484178457
2025-01-16,0.3817053635437766
2025-01-17,0.46337362820464645
2025-01-21,0.47299367093168065
2025-01-22,0.4690947219197177
2025-01-23,0.17948303084793027
2025-01-24,0.26199696392861616
2025-01-27,0.7018301322779948
2025-01-28,0.5553292284714271
2025-01-29,0.17442296972109428
2025-01-30,0.2790716790018294
2025-01-31,0.3416077282559947
2025-02-03,0.4783037454778446
2025-02-04,0.2713605436193155
2025-02-05,0.2978645425667974
2025-02-06,0.23704735412823563
2025-02-07,0.32863725336060623
2025-02-10,0.3807925455994876
2025-02-11,0.37413672923342023
2025-02-12,0.27309582879051286
